0	0	1	1	0	0	1	0	0	1	1	0	0	0	1		0	0	0	0	0	1	0	0	0	0	0		00000100000		32	305		273				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
0	1	0	0	0	0	1	1	0	0	1	0	1	0	0		0	0	0	1	0	0	1	1	0	0	0		00010011000		152	404		252				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
1	1	1	1	1	0	1	1	1	0	1	0	0	1	0		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1490		13				1	0	1	1	0	0	1	1	1	1	0		10110011110	1438	1300		138
1	1	1	0	1	0	1	0	1	1	1	0	1	0	0		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1396		139				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	1	0	0	1	0	0	1	0	1	1	0	1	0	1		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1205		265				0	1	0	1	1	0	1	1	0	0	1		01011011001	729	600		129
1	0	1	0	0	1	1	1	1	1	0	0	0	0	0		0	1	1	0	1	1	0	0	1	0	1		01101100101		869	992		123				0	0	0	0	0	0	0	0	0	0	0		00000000000	0	0		0
1	0	0	0	0	1	1	0	0	1	0	0	0	1	0		0	1	1	0	0	1	0	0	1	1	0		01100100110		806	802		4				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	0	1	1	1	0	0	0	1	0	0	0	1	0	0		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1092		765				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
0	1	0	0	0	0	1	1	0	0	1	0	1	1	0		0	0	0	1	0	0	1	1	0	0	0		00010011000		152	406		254				0	0	0	1	0	0	1	1	0	0	0		00010011000	152	400		248
0	0	0	1	0	0	0	0	1	1	0	1	0	1	1		0	0	0	0	0	1	0	0	0	1	0		00000100010		34	107		73				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	1	0	1	1	0	1	0	0	0	1	0	0	0	1		1	0	1	1	0	0	1	1	1	1	0		10110011110		1438	1297		141				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
0	1	1	1	0	1	0	1	0	1	1	1	1	1	1		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	703		4				0	0	0	0	0	1	0	0	0	0	0		00000100000	32	300		268
1	1	0	0	1	0	0	1	0	1	1	1	0	1	0		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1210		260				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
1	1	0	0	1	0	0	1	0	1	0	1	1	1	1		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1199		271				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		00000000000		0	0		0				0	0	0	0	0	0	0	0	0	0	0		00000000000	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		00000000000		0	0		0				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
1	1	1	1	1	0	1	1	1	0	1	1	0	0	0		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1496		7				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	0	1	1	0	0	1	0	0	1	0	1	1	0	1		0	0	0	0	0	1	0	0	0	0	0		00000100000		32	301		269				0	1	1	0	0	0	0	0	1	1	0		01100000110	774	900		126
0	0	1	0	0	0	0	1	1	0	0	0	0	0	1		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	193		129				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
0	0	1	0	0	0	0	1	1	0	0	1	0	0	1		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	201		137				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	1	0	1	0	0	1	1	1	1	1	0	0	0	1		0	0	0	1	0	1	1	1	0	1	0		00010111010		186	497		311				1	0	1	1	0	1	1	1	1	1	0		10110111110	1470	1200		270
0	0	1	1	0	0	1	0	0	1	1	0	0	0	1		0	0	0	0	0	1	0	0	0	0	0		00000100000		32	305		273				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
1	0	1	0	0	1	1	1	1	0	1	1	1	1	0		0	1	1	0	1	1	0	0	1	0	1		01101100101		869	990		121				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	0	1	1	1	0	0	0	1	0	0	1	1	1	1		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1103		776				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
1	0	1	0	0	1	1	1	1	1	0	1	1	0	0		0	1	1	0	1	1	0	0	1	0	1		01101100101		869	1004		135				0	0	0	0	0	1	0	0	0	1	0		00000100010	34	100		66
0	1	1	0	0	1	0	0	1	0	1	1	0	1	0		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	602		127				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
1	1	0	0	1	0	0	1	0	1	1	0	1	0	0		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1204		266				0	0	0	0	0	0	0	0	0	0	0		00000000000	0	0		0
1	1	1	0	1	0	1	0	1	1	0	1	1	1	0		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1390		145				0	1	0	1	1	0	1	1	0	0	1		01011011001	729	600		129
0	1	1	0	0	1	0	0	1	0	1	1	0	1	1		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	603		126				1	0	1	1	0	1	1	1	1	1	0		10110111110	1470	1200		270
1	1	1	0	1	0	1	0	1	1	1	0	0	0	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1393		142				0	0	0	0	0	1	0	0	0	0	0		00000100000	32	300		268
0	1	1	0	0	1	0	0	1	0	1	1	1	1	0		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	606		123				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
1	0	0	0	0	1	1	0	0	0	1	1	1	1	1		0	1	1	0	0	1	0	0	1	1	0		01100100110		806	799		7				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	1	1	1	0	1	0	1	0	1	1	1	0	0	1		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	697		2				0	0	0	0	0	1	0	0	0	1	0		00000100010	34	100		66
0	1	1	1	0	1	0	1	0	1	1	1	1	0	0		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	700		1				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
0	0	1	0	0	0	0	1	1	0	0	1	1	0	0		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	204		140				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
1	0	1	1	1	0	0	0	1	0	0	0	1	0	0		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1092		765				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
1	0	1	0	0	1	1	1	1	1	0	1	1	1	1		0	1	1	0	1	1	0	0	1	0	1		01101100101		869	1007		138				0	0	0	0	0	0	0	0	0	0	0		00000000000	0	0		0
0	1	0	1	0	0	1	1	1	1	1	0	0	0	1		0	0	0	1	0	1	1	1	0	1	0		00010111010		186	497		311				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
1	1	1	1	1	0	1	1	1	0	1	1	1	1	1		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1503		0				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
1	1	1	0	1	0	1	0	1	1	1	0	1	1	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1399		136				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	1	1	1	0	1	0	1	1	0	0	0	0	0	1		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	705		6				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
0	0	1	0	0	0	0	1	1	0	0	1	1	0	1		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	205		141				1	0	1	1	0	1	1	1	1	1	0		10110111110	1470	1200		270
0	0	1	0	0	0	0	1	1	0	0	1	0	1	1		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	203		139				0	0	0	1	0	0	1	1	0	0	0		00010011000	152	400		248
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		00000000000		0	0		0				0	1	1	0	0	1	0	0	1	1	0		01100100110	806	800		6
1	1	1	0	1	0	1	1	0	0	0	0	0	0	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1409		126				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
0	0	1	1	0	0	1	0	0	1	1	0	0	0	0		0	0	0	0	0	1	0	0	0	0	0		00000100000		32	304		272				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
1	0	0	1	0	1	1	1	0	0	0	1	1	0	0		0	1	1	0	0	0	0	0	1	1	0		01100000110		774	908		134				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	1	0	0	1	0	0	1	0	1	1	0	0	0	0		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1200		270				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
1	0	0	0	0	1	1	0	0	0	1	1	0	1	1		0	1	1	0	0	1	0	0	1	1	0		01100100110		806	795		11				0	0	0	1	0	0	1	1	0	0	0		00010011000	152	400		248
1	1	1	1	1	0	1	1	1	0	1	1	0	0	0		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1496		7				0	1	1	0	0	0	0	0	1	1	0		01100000110	774	900		126
1	1	1	1	1	0	1	1	1	0	1	1	1	1	1		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1503		0				0	0	0	1	0	0	1	1	0	0	0		00010011000	152	400		248
1	1	1	0	1	0	1	0	1	1	1	1	1	0	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1405		130				0	0	0	0	0	1	0	0	0	0	0		00000100000	32	300		268
0	1	0	0	0	0	1	1	0	0	1	1	0	1	0		0	0	0	1	0	0	1	1	0	0	0		00010011000		152	410		258				0	1	1	0	0	0	0	0	1	1	0		01100000110	774	900		126
0	0	1	0	0	0	0	1	1	0	0	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	198		134				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
1	1	1	0	1	0	1	0	1	1	1	0	1	0	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1397		138				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
0	1	1	1	0	1	0	1	0	1	1	1	1	1	0		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	702		3				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
1	1	1	0	1	0	1	0	1	1	1	0	0	1	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1395		140				0	1	1	0	0	0	0	0	1	1	0		01100000110	774	900		126
1	1	1	0	1	0	1	0	1	1	0	1	1	1	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1391		144				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
0	1	1	0	0	1	0	0	1	0	1	0	1	1	1		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	599		130				0	1	0	1	1	0	1	1	0	0	1		01011011001	729	600		129
1	1	0	0	1	0	0	1	0	1	0	1	1	1	1		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1199		271				0	0	0	0	0	1	0	0	0	1	0		00000100010	34	100		66
0	1	1	0	0	1	0	0	1	0	1	1	1	1	1		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	607		122				1	0	1	1	0	0	1	1	1	1	0		10110011110	1438	1300		138
0	1	0	1	0	0	1	1	1	1	1	0	1	1	1		0	0	0	1	0	1	1	1	0	1	0		00010111010		186	503		317				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
1	1	0	1	1	0	1	0	0	0	1	1	1	0	0		1	0	1	1	0	0	1	1	1	1	0		10110011110		1438	1308		130				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
0	1	1	1	0	1	0	1	0	1	1	1	1	1	1		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	703		4				0	0	0	0	0	1	0	0	0	1	0		00000100010	34	100		66
1	1	1	1	1	0	1	1	1	0	1	0	1	0	1		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1493		10				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
1	1	1	1	1	0	1	1	1	1	0	0	1	0	1		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1509		6				0	0	0	0	0	0	0	0	0	0	0		00000000000	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		00000000000		0	0		0				0	0	0	1	0	0	1	1	0	0	0		00010011000	152	400		248
0	0	0	1	0	0	0	0	1	0	1	1	1	1	0		0	0	0	0	0	1	0	0	0	1	0		00000100010		34	94		60				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
1	1	0	0	1	0	0	1	0	1	0	1	1	0	1		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1197		273				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
1	1	0	0	1	0	0	1	0	1	1	0	0	0	0		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1200		270				0	0	0	0	0	1	0	0	0	1	0		00000100010	34	100		66
1	1	1	1	1	0	1	1	1	0	1	1	0	0	1		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1497		6				1	0	1	1	0	1	1	1	1	1	0		10110111110	1470	1200		270
0	1	1	0	0	1	0	0	1	1	0	0	0	0	0		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	608		121				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	1	1	0	1	0	1	0	1	1	1	1	0	1	0		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1402		133				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
1	0	1	1	1	0	0	0	1	0	1	0	1	0	1		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1109		782				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
1	0	1	0	0	1	1	1	1	1	0	0	1	0	1		0	1	1	0	1	1	0	0	1	0	1		01101100101		869	997		128				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
1	0	1	0	0	1	1	1	1	1	0	1	1	1	1		0	1	1	0	1	1	0	0	1	0	1		01101100101		869	1007		138				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	0	1	1	1	0	0	0	1	0	1	0	0	1	0		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1106		779				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
1	1	0	1	1	0	1	0	0	0	0	1	0	1	0		1	0	1	1	0	0	1	1	1	1	0		10110011110		1438	1290		148				0	1	1	0	1	1	0	0	1	0	1		01101100101	869	1000		131
1	0	1	1	1	0	0	0	1	0	0	1	1	0	0		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1100		773				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
0	0	0	1	0	0	0	0	1	1	0	0	0	0	0		0	0	0	0	0	1	0	0	0	1	0		00000100010		34	96		62				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	0	1	0	0	0	0	1	1	0	0	0	0	0	0		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	192		128				0	0	1	0	1	0	0	0	1	1	1		00101000111	327	1100		773
1	0	0	1	0	1	1	1	0	0	0	0	1	1	0		0	1	1	0	0	0	0	0	1	1	0		01100000110		774	902		128				0	0	0	0	1	0	0	0	0	0	0		00001000000	64	200		136
0	1	1	0	0	1	0	0	1	0	1	1	0	0	0		0	1	0	1	1	0	1	1	0	0	1		01011011001		729	600		129				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	0	1	0	0	0	0	1	1	0	0	1	0	0	1		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	201		137				0	0	0	1	0	0	1	1	0	0	0		00010011000	152	400		248
1	0	1	1	1	0	0	0	1	0	1	0	0	1	0		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1106		779				0	1	1	0	0	1	0	0	1	1	0		01100100110	806	800		6
1	1	0	0	1	0	0	1	0	1	1	1	0	0	1		1	0	1	1	0	1	1	1	1	1	0		10110111110		1470	1209		261				0	1	1	0	0	0	0	0	1	1	0		01100000110	774	900		126
1	0	0	0	0	1	1	0	0	1	0	1	0	0	1		0	1	1	0	0	1	0	0	1	1	0		01100100110		806	809		3				0	1	1	0	0	1	0	0	1	1	0		01100100110	806	800		6
0	0	1	1	0	0	1	0	0	1	0	1	0	0	1		0	0	0	0	0	1	0	0	0	0	0		00000100000		32	297		265				0	1	1	0	0	1	0	0	1	1	0		01100100110	806	800		6
1	0	1	1	1	0	0	0	1	0	0	1	1	1	0		0	0	1	0	1	0	0	0	1	1	1		00101000111		327	1102		775				0	1	1	0	0	1	0	0	1	1	0		01100100110	806	800		6
0	1	1	1	0	1	0	1	0	1	1	1	0	1	0		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	698		1				0	1	1	0	0	1	0	0	1	1	0		01100100110	806	800		6
1	1	1	0	1	0	1	0	1	1	1	1	0	0	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1401		134				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
1	1	1	0	1	0	1	0	1	1	1	1	1	1	1		1	0	1	1	1	1	1	1	1	1	1		10111111111		1535	1407		128				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
1	1	1	1	1	0	1	1	1	0	1	1	0	0	0		1	0	1	1	1	0	1	1	1	1	1		10111011111		1503	1496		7				1	0	1	1	0	1	1	1	1	1	0		10110111110	1470	1200		270
0	0	1	0	0	0	0	1	1	0	0	0	0	1	1		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	195		131				1	0	1	1	1	1	1	1	1	1	1		10111111111	1535	1400		135
1	0	0	0	0	1	1	0	0	1	0	0	1	1	0		0	1	1	0	0	1	0	0	1	1	0		01100100110		806	806		0				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
0	0	1	0	0	0	0	1	1	0	0	0	1	1	0		0	0	0	0	1	0	0	0	0	0	0		00001000000		64	198		134				0	1	0	1	1	0	1	1	0	0	1		01011011001	729	600		129
1	0	0	1	0	1	1	1	0	0	0	1	0	1	0		0	1	1	0	0	0	0	0	1	1	0		01100000110		774	906		132				1	0	1	1	1	0	1	1	1	1	1		10111011111	1503	1500		3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		00000000000		0	0		0				0	1	0	1	0	1	1	1	0	1	1		01010111011	699	700		1
0	1	1	1	0	1	0	1	0	1	1	0	1	0	1		0	1	0	1	0	1	1	1	0	1	1		01010111011		699	693		6				0	0	0	1	0	1	1	1	0	1	0		00010111010	186	500		314
0	1	0	0	0	0	1	1	0	0	0	0	1	1	1		0	0	0	1	0	0	1	1	0	0	0		00010011000		152	391		239				0	0	0	0	0	1	0	0	0	0	0		00000100000	32	300		268
